molecule_chembl_id,canonical_smiles,standard_value
CHEMBL511288,Cc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1.Cl,1000.0
CHEMBL513206,Cc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)cc1.Cl,297.0
CHEMBL469889,Cc1ccc([C@H]2CC3CCC([C@H]2c2onc(C)c2-c2ccc(Cl)cc2)N3C)cc1.Cl,864.0
CHEMBL471899,Cc1noc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)c1-c1ccc(Cl)cc1.Cl,387.0
CHEMBL512189,Cc1noc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)c1-c1ccc(F)cc1.Cl,908.0
CHEMBL487875,COc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,41.1
CHEMBL487874,COc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,14.4
CHEMBL487873,Cc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,89.7
CHEMBL519910,Cc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,42.9
CHEMBL486042,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(Cc4ccc(Cl)cc4)no2)N3C)cc1.Cl,85.0
CHEMBL520035,CN1C2CCC1[C@@H](c1cc(Cc3ccc(Cl)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2.Cl,79.0
CHEMBL486041,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(Cc4ccc(F)cc4)no2)N3C)cc1.Cl,113.0
CHEMBL488423,CN1C2CCC1[C@@H](c1cc(Cc3ccc(F)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2.Cl,72.0
CHEMBL469888,COc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,366.0
CHEMBL469887,COc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,535.0
CHEMBL470690,Cc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,522.0
CHEMBL511466,CN1C2CCC1[C@@H](c1cc(-c3ccc(F)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2.Cl,660.0
CHEMBL488422,COc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1.Cl,2000.0
CHEMBL471898,Cc1ccc([C@H]2CC3CCC([C@H]2c2onc(C)c2-c2ccc(F)cc2)N3C)cc1.Cl,2000.0
CHEMBL512685,Cc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,2000.0
CHEMBL471696,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(-c4ccc(Cl)cc4)no2)N3C)cc1.Cl,2000.0
CHEMBL512878,CN1C2CCC1[C@@H](c1cc(-c3ccc(Cl)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2.Cl,2000.0
CHEMBL470903,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(-c4ccc(F)cc4)no2)N3C)cc1.Cl,2000.0
CHEMBL489581,CCOc1ccccc1N1CCN(CCCCn2nc(-n3ccnc3)ccc2=O)CC1,10000.0
CHEMBL523774,CC(C)Oc1ccccc1N1CCN(CCCCn2nc(-n3ccnc3)ccc2=O)CC1,10000.0
CHEMBL489582,O=c1ccc(-n2ccnc2)nn1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,230.0
CHEMBL522307,CCOc1ccccc1N1CCN(CCCCn2nc(-n3ccc4ccccc43)ccc2=O)CC1,639.0
CHEMBL523965,CC(C)Oc1ccccc1N1CCN(CCCCn2nc(-n3ccc4ccccc43)ccc2=O)CC1,1040.0
CHEMBL490613,O=c1ccc(-n2ccc3ccccc32)nn1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,109.0
CHEMBL490815,O=c1ccc(-n2ccnc2)nn1CCCCN1CCN(c2ncccn2)CC1,10000.0
CHEMBL490004,O=c1ccc(-n2ccc3ccccc32)nn1CCCCN1CCN(c2ncccn2)CC1,10000.0
CHEMBL490005,O=c1ccc(-n2ccnc2)nn1CCCCN1CCN(c2ccc3c(c2)OCCO3)CC1,10000.0
CHEMBL491799,O=c1ccc(-n2ccc3ccccc32)nn1CCCCN1CCN(c2ccc3c(c2)OCCO3)CC1,177.0
CHEMBL521629,COc1ccccc1N1CCN(C(=O)CCCn2nc(-n3ccnc3)ccc2=O)CC1,1000.0
CHEMBL478038,CCOc1ccccc1N1CCN(C(=O)CCCn2nc(-n3ccnc3)ccc2=O)CC1,1000.0
CHEMBL515645,CC(C)Oc1ccccc1N1CCN(C(=O)CCCn2nc(-n3ccnc3)ccc2=O)CC1,1000.0
CHEMBL478039,COc1ccccc1N1CCN(CCNC(=O)Cn2nc(-n3ccnc3)ccc2=O)CC1,3464.0
CHEMBL478040,CCOc1ccccc1N1CCN(CCNC(=O)Cn2nc(-n3ccnc3)ccc2=O)CC1,5977.0
CHEMBL515945,CC(C)Oc1ccccc1N1CCN(CCNC(=O)Cn2nc(-n3ccnc3)ccc2=O)CC1,1000.0
CHEMBL1628650,[3H]c1cc2c(cc1OC[C@@H]1CNCC[C@H]1c1ccc(F)cc1)OCO2,0.08
CHEMBL47482,NCC1c2ccccc2Cc2ccccc21,10000.0
CHEMBL85882,NCC1c2ccccc2Cc2cc(Br)ccc21,1200.0
CHEMBL86760,CCCCCCc1ccc2c(c1)Cc1ccccc1C2CN,490.0
CHEMBL85,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1400.0
CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1800.0
CHEMBL716,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,18000.0
CHEMBL715,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,15000.0
CHEMBL476108,O=C(CCCN1CCCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,56.6
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,3900.0
CHEMBL478836,c1ccc(-c2ccccc2CN[C@H]2CCNC2)cc1,1070.0
CHEMBL478622,CS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@@H]1CCNC1,5350.0
CHEMBL514560,CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@@H]1CCNC1,410.0
CHEMBL478623,CCS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCN(C)C1,10000.0
CHEMBL476315,CN1CC[C@H](N(Cc2ccccc2-c2ccccc2)S(C)(=O)=O)C1,10000.0
CHEMBL514232,CN(C)S(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,3330.0
CHEMBL477573,CS(=O)(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,2700.0
CHEMBL477572,CSc1ccccc1CN([C@H]1CCNC1)S(C)(=O)=O,1250.0
CHEMBL501919,CS(=O)(=O)N(Cc1ccccc1C(F)(F)F)[C@H]1CCNC1,2890.0
CHEMBL477571,O=S(=O)(N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1)C(F)(F)F,5280.0
CHEMBL478835,CC(C)S(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,4690.0
CHEMBL476313,CCCS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,5680.0
CHEMBL515936,CCS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,5620.0
CHEMBL476312,CS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,4120.0
CHEMBL516094,CN(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,5010.0
CHEMBL476320,CCOC(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,444.0
CHEMBL502707,CCOC(=O)N(Cc1ccccc1SC)[C@H]1CCNC1,353.0
CHEMBL516730,CCOC(=O)N(Cc1ccccc1C(F)(F)F)[C@H]1CCNC1,427.0
CHEMBL503378,CCOC(=O)N(Cc1ccccc1C(C)C)[C@H]1CCNC1,764.0
CHEMBL477783,CC(C)OC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,787.0
CHEMBL478834,CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,1110.0
CHEMBL517978,COC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,4440.0
CHEMBL478833,CC(C)C(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,229.0
CHEMBL518276,CSc1ccccc1CN(C(=O)C(C)C)[C@H]1CCNC1,50.0
CHEMBL476527,CC(C)C(=O)N(Cc1ccccc1C(F)(F)F)[C@H]1CCNC1,133.0
CHEMBL450435,CC(C)C(=O)N(Cc1ccccc1C1CC1)[C@H]1CCNC1,124.0
CHEMBL476942,CC(C)C(=O)N(Cc1ccccc1C(C)C)[C@H]1CCNC1,544.0
CHEMBL476941,CC(C)CC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,415.0
CHEMBL476116,CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,960.0
CHEMBL507723,CCCC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,730.0
CHEMBL477782,CCC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,2680.0
CHEMBL479044,CC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,5810.0
CHEMBL449235,O=CN(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,869.0
CHEMBL54465,N#Cc1ccc2[nH]cc([C@H]3CC[C@@H](N4CCc5ccccc5C4)CC3)c2c1,4.51
CHEMBL477587,N#Cc1ccc2[nH]cc([C@H]3CC[C@H](N4CCc5cc(OCCCF)ccc5C4)CC3)c2c1,327.0
CHEMBL449277,N#Cc1ccc2[nH]cc([C@H]3CC[C@@H](N4CCc5cc(OCCCF)ccc5C4)CC3)c2c1,6.16
CHEMBL293583,COc1ccc2c(c1)CCN([C@H]1CC[C@H](c3c[nH]c4ccc(C#N)cc43)CC1)C2,73.7
CHEMBL294481,COc1ccc2c(c1)CCN([C@H]1CC[C@@H](c3c[nH]c4ccc(C#N)cc43)CC1)C2,4.1
CHEMBL55505,N#Cc1ccc2[nH]cc([C@H]3CC[C@H](N4CCc5ccccc5C4)CC3)c2c1,90.7
CHEMBL457865,COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@H]2CC[C@H]1N2C.Cl,0.95
CHEMBL512202,COC(=O)[C@H]1[C@@H](c2ccc(OC)cc2)C[C@H]2CC[C@H]1N2C.Cl,4.3
CHEMBL458488,CCOc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1.Cl,1.7
CHEMBL458072,COC(=O)[C@H]1[C@@H](c2ccc(OC)c(F)c2)C[C@H]2CC[C@H]1N2C.Cl,4.8
CHEMBL513090,COC(=O)[C@H]1[C@@H](c2ccc(OC)c(Br)c2)C[C@H]2CC[C@H]1N2C.Cl,3.1
CHEMBL458282,COC(=O)[C@H]1[C@@H](c2cc(Br)c(OC)c(Br)c2)C[C@H]2CC[C@H]1N2C.Cl,2.9
CHEMBL457415,COC(=O)[C@H]1[C@@H](c2ccc(OC)c(I)c2)C[C@H]2CC[C@H]1N2C.Cl,3.5
CHEMBL457416,COC(=O)[C@H]1[C@@H](c2cc(I)c(OC)c(I)c2)C[C@H]2CC[C@H]1N2C.Cl,7.5
CHEMBL515988,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC(C)C)N3C)cc1.Cl,135.0
CHEMBL457635,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC2CC2)N3C)cc1.Cl,29.0
CHEMBL455937,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC2CCC2)N3C)cc1.Cl,100.0
CHEMBL457866,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2ccc([N+](=O)[O-])cc2)N3C)cc1.Cl,2.9
CHEMBL458080,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2ccc(N)cc2)N3C)cc1.Cl,8.3
CHEMBL457655,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2ccc(NC(C)=O)cc2)N3C)cc1.Cl,5.5
CHEMBL514424,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2ccc(N)c(Br)c2)N3C)cc1.Cl,4.1
CHEMBL516933,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2cc(Br)c(N)c(Br)c2)N3C)cc1.Cl,2.0
CHEMBL459332,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2ccc(N)c(I)c2)N3C)cc1.Cl,3.5
CHEMBL459333,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2cc(I)c(N)c(I)c2)N3C)cc1.Cl,1.0
CHEMBL461241,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2c2cc(-c4ccc(C)cc4)no2)N3C)cc1.Cl,860.0
CHEMBL462431,O=C(OCCF)C1C2CCC(CC1c1cccc(/C=C\I)c1)N2,0.43
CHEMBL525952,O=C(OCCF)C1C2CCC(CC1c1cccc(/C=C\Br)c1)N2,0.33
CHEMBL462410,O=C(OCCCF)C1C2CCC(CC1c1cccc(/C=C\I)c1)N2,0.26
CHEMBL462585,O=C(OCCCF)C1C2CCC(CC1c1cccc(/C=C\Br)c1)N2,0.33
CHEMBL516825,O=C(OCCF)C1C2CCC(CC1c1cccc(/C=C/I)c1)N2,15.2
CHEMBL395998,O=C(OCC[18F])C1C2CCC(CC1c1ccc(/C=C\I)cc1)N2,0.08
CHEMBL464422,COc1ccc(F)cc1CCC1CCC(CCN)O1,2.1
CHEMBL450907,COc1ccc(F)cc1CCCC1CCC(CCN)O1,1.1
CHEMBL463431,COc1ccc(C2=NN(CCCCCBr)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,100000.0
CHEMBL505431,COc1ccc(F)cc1CCC1CCC(CCNCCCCCN2N=C(c3ccc(OC)c(OC)c3)[C@H]3CC=CC[C@H]3C2=O)O1,156.0
CHEMBL451500,COc1ccc(F)c(CCCC2CCC(CCNCCCCCN3N=C(c4ccc(OC)c(OC)c4)[C@H]4CC=CC[C@H]4C3=O)O2)c1,194.0
CHEMBL473966,CNCCC1CCC(CCc2cc(F)ccc2OC)O1,21.2
CHEMBL458639,NCC1CCC(c2ccccc2)O1,43.0
CHEMBL447825,NCC1CCC(c2ccc(Cl)cc2)O1,1105.0
CHEMBL461268,NCC1CCC(c2ccc(Br)cc2)O1,1114.0
CHEMBL451652,COc1ccc(C2CCC(CN)O2)cc1,6877.0
CHEMBL447750,CC(C)(C)c1ccc(C2CCC(CN)O2)cc1,10000.0
CHEMBL504028,NCC1CCC(c2ccc3ccccc3c2)O1,45.0
CHEMBL456638,NCC1CCC(c2cccc3ccccc23)O1,174.0
CHEMBL456639,NCC1CCC(CCc2ccccc2)O1,68.0
CHEMBL511163,NCC1CCC(CCc2cccc3ccccc23)O1,18.0
CHEMBL452928,NCC1CCC(CCc2c(F)c(F)c(F)c(F)c2F)O1,2126.0
CHEMBL508678,NCC1CCC(CCc2cccnc2)O1,4546.0
CHEMBL448912,NCCC1CCC(Cc2ccccc2)O1,3822.0
CHEMBL457968,Cc1cc(CCC2CCC(CCN)O2)ccc1F,688.0
CHEMBL457966,NCCC1CCC(CCc2ccc(O)cc2)O1,7483.0
CHEMBL451837,NCCC1CCC(c2ccco2)O1,10000.0
CHEMBL442843,COc1ccc(F)cc1[C@H]1CC[C@H](CN)O1,6307.0
CHEMBL457967,COc1ccc(F)cc1C1CCC(CN)O1,6885.0
CHEMBL512736,COc1ccc(F)cc1[C@H]1CC[C@H](CCN)O1,1808.0
CHEMBL456017,COc1ccc(F)cc1[C@@H]1CC[C@H](CCN)O1,4772.0
CHEMBL456221,COc1ccc(F)cc1C[C@H]1CC[C@H](CN)O1,192.0
CHEMBL450987,COc1ccc(F)cc1C[C@@H]1CC[C@H](CN)O1,151.0
CHEMBL456222,COc1ccc(F)cc1C[C@H]1CC[C@H](CCN)O1,20.0
CHEMBL450769,COc1ccc(F)cc1C[C@@H]1CC[C@H](CCN)O1,21.0
CHEMBL511500,COc1ccc(F)cc1CC[C@H]1CC[C@H](CN)O1,3.2
CHEMBL456223,COc1ccc(F)cc1CC[C@@H]1CC[C@H](CN)O1,21.9
CHEMBL462311,COc1ccc(F)cc1CC[C@H]1CC[C@H](CCN)O1,2.1
CHEMBL460406,COc1ccc(F)cc1CC[C@@H]1CC[C@H](CCN)O1,19.3
CHEMBL460407,COc1ccc(F)cc1CCC[C@H]1CC[C@H](CN)O1,0.8
CHEMBL459367,COc1ccc(F)cc1CCC[C@@H]1CC[C@H](CN)O1,2.8
CHEMBL455221,COc1ccc(F)cc1CCCC[C@H]1CC[C@H](CN)O1,4.0
CHEMBL460204,COc1ccc(F)cc1CCCCC1CCC(CCN)O1,2.0
CHEMBL459390,COc1ccc(CCC2CCC(CCN)O2)c2ccccc12,92.0
CHEMBL459391,COc1ccc2ccccc2c1CCC1CCC(CCN)O1,86.0
CHEMBL511603,Cc1nc(C#Cc2cc(F)cc(-c3cccnc3)c2)cs1,6000.0
CHEMBL493568,Cc1cccc(NC(=O)c2ccc(-c3cccc(F)c3)c(C#N)c2)n1,6000.0
CHEMBL466006,Cc1cccc(NC(=O)c2ccc(-c3ccccc3)c(C#N)c2)n1,6000.0
CHEMBL443979,Cc1nc(C#Cc2ccc(-c3cccnc3)c(F)c2)cs1,6000.0
CHEMBL558329,CNC[C@H]1C[C@@]1(Oc1cccc2ccccc12)c1cccs1.Cl,7.47
CHEMBL558065,CNC[C@@H]1C[C@]1(Oc1cccc2ccccc12)c1cccs1.Cl,33.2
CHEMBL553224,CNC[C@@H]1C[C@@]1(Oc1cccc2ccccc12)c1cccs1.Cl,2.01
CHEMBL558525,CNC[C@H]1C[C@]1(Oc1cccc2ccccc12)c1cccs1.Cl,30.4
CHEMBL564071,CC(C)CN(C(=O)c1ccccc1-c1ccccc1)[C@H]1CCNC1,654.0
CHEMBL551935,Cc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,118.0
CHEMBL564059,CSc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,179.0
CHEMBL551471,CCOc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,348.0
CHEMBL564021,O=C(c1ccccc1Cl)N(CC1CCC1)[C@H]1CCNC1,39.0
CHEMBL552338,O=C(c1ccccc1C(F)(F)F)N(CC1CCC1)[C@H]1CCNC1,224.0
CHEMBL561739,CCc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,237.0
CHEMBL556539,CCSc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,266.0
CHEMBL556093,CC(C)c1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,857.0
CHEMBL562569,O=C(c1ccccc1C1CCCC1)N(CC1CCC1)[C@H]1CCNC1,802.0
CHEMBL549584,O=C(c1ccccc1Oc1ccccc1)N(CC1CCC1)[C@H]1CCNC1,151.0
CHEMBL541196,CSc1ccccc1C(=O)N(C1CCC1)[C@H]1CCNC1,62.0
CHEMBL549509,CCCN(C(=O)c1ccccc1SC)[C@H]1CCNC1,1090.0
CHEMBL549510,CSc1ccccc1C(=O)N(C1CCCC1)[C@H]1CCNC1,36.0
CHEMBL557660,CSc1ccccc1C(=O)N(c1ccccc1)[C@H]1CCNC1,64.0
CHEMBL553395,CSc1ccccc1C(=O)N(C1CCCCC1)[C@H]1CCNC1,16.0
CHEMBL555121,CC(C)N(C(=O)c1ccccc1C(F)(F)F)[C@H]1CCNC1,457.0
CHEMBL560673,O=C(c1ccccc1C(F)(F)F)N(C1CCC1)[C@H]1CCNC1,210.0
CHEMBL559802,O=C(c1ccccc1C(F)(F)F)N(CC1CC1)[C@H]1CCNC1,581.0
CHEMBL562533,O=C(c1ccccc1C(F)(F)F)N(c1ccccc1)[C@H]1CCNC1,113.0
CHEMBL564934,O=C(c1ccccc1C(F)(F)F)N(CC1CCCC1)[C@H]1CCNC1,109.0
CHEMBL570781,CC(C)c1ccccc1C(=O)N(C1CCC1)[C@H]1CCNC1,776.0
CHEMBL571443,CC(C)c1ccccc1C(=O)N(CC1CC1)[C@H]1CCNC1,2870.0
CHEMBL569364,CCCN(C(=O)c1ccccc1C(C)C)[C@H]1CCNC1,5210.0
CHEMBL550401,CC(C)c1ccccc1C(=O)N(C1CCCC1)[C@H]1CCNC1,663.0
CHEMBL550402,CC(C)c1ccccc1C(=O)N(CC1CCCC1)[C@H]1CCNC1,330.0
CHEMBL554336,CN(C(=O)c1ccccc1Oc1ccccc1)[C@H]1CCNC1,661.0
CHEMBL563117,CCN(C(=O)c1ccccc1Oc1ccccc1)[C@H]1CCNC1,1610.0
CHEMBL561878,O=C(c1ccccc1Oc1ccccc1)N(C1CCC1)[C@H]1CCNC1,222.0
CHEMBL558651,CC(C)CN(C(=O)c1ccccc1Oc1ccccc1)[C@H]1CCNC1,160.0
CHEMBL564935,O=C(c1ccccc1Oc1ccccc1)N(c1ccccc1)[C@H]1CCNC1,68.0
CHEMBL562802,CSc1ccccc1C(=O)N(CC1CCC1)[C@@H]1CCNC1,1080.0
CHEMBL563384,O=C(c1ccccc1C(F)(F)F)N(CC1CCC1)[C@@H]1CCNC1,1650.0
CHEMBL559319,CC(C)c1ccccc1C(=O)N(CC1CCC1)[C@@H]1CCNC1,1990.0
CHEMBL558853,O=C(c1ccccc1Oc1ccccc1)N(CC1CCC1)[C@@H]1CCNC1,587.0
CHEMBL560999,O=C(C1CCC1)N(Cc1ccccc1C(F)(F)F)[C@H]1CCNC1,187.0
CHEMBL550870,COc1cccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)c1,1.585
CHEMBL552341,NS(=O)(=O)c1cccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)c1,6.31
CHEMBL564285,N#Cc1ccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)cc1,2.512
CHEMBL570317,N#Cc1cccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)c1,0.2512
CHEMBL550469,N#Cc1ccccc1CN(c1ccc2[nH]ccc2c1)C1CCNCC1,3.981
CHEMBL551818,Fc1ccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)cc1,1.995
CHEMBL564094,Fc1cccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)c1,1.259
CHEMBL557119,Fc1ccccc1CN(c1ccc2[nH]ccc2c1)C1CCNCC1,3.981
CHEMBL571893,c1cc2cc(N(CC3CCOCC3)C3CCNCC3)ccc2[nH]1,39.81
CHEMBL564288,c1ccc(CCN(c2ccc3[nH]ccc3c2)C2CCNCC2)cc1,6.31
CHEMBL555565,O=C(c1ccccc1)N(c1ccc2[nH]ccc2c1)C1CCNCC1,25.12
CHEMBL561599,CC(c1ccccc1)N(c1ccc2[nH]ccc2c1)C1CCNCC1,39.81
CHEMBL552938,Cn1ccc2cc(N(Cc3ccccc3)C3CCNCC3)ccc21,3.981
CHEMBL556714,c1ccc(CN(c2ccc3sccc3c2)C2CCNCC2)cc1,12.59
CHEMBL561598,c1ccc(CN(c2ccc3[nH]ncc3c2)C2CCNCC2)cc1,1.259
CHEMBL551135,c1ccc(CN(c2ccc3[nH]ccc3c2)C2CCNC2)cc1,19.95
CHEMBL560536,c1ccc(CN(c2ccc3[nH]ccc3c2)C2CCCNC2)cc1,6.31
CHEMBL560535,c1ccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)cc1,0.7943
CHEMBL559137,c1ccc(N(c2ccc3[nH]ccc3c2)C2CCNCC2)cc1,1000.0
CHEMBL550932,CNCCN(c1ccccc1)c1ccc2[nH]ccc2c1,398.11
CHEMBL556299,CNCCC(c1ccccc1)c1ccc2[nH]ccc2c1,31.62
CHEMBL579056,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)cc1)N2C,0.7
CHEMBL575854,CCSc1ccc([C@H]2CC3CCC([C@H]2C(=O)OC)N3C)cc1,4.5
CHEMBL579254,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC(C)C)cc1)N2C,23.0
CHEMBL573844,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC(F)(F)F)cc1)N2C,8.0
CHEMBL578419,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)c(Br)c1)N2C,0.6
CHEMBL574020,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc([S+](C)[O-])c(Br)c1)N2C,3.2
CHEMBL574317,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc([S+](C)[O-])cc1)N2C,4.3
CHEMBL574543,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(S(C)(=O)=O)cc1)N2C,208.0
CHEMBL574544,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)cc1)N2,0.19
CHEMBL574546,CCSc1ccc([C@H]2CC3CCC(N3)[C@H]2C(=O)OC)cc1,1.26
CHEMBL575199,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)cc1)N2CCCF,3.0
CHEMBL573831,CCSc1ccc([C@H]2CC3CCC([C@H]2C(=O)OC)N3CCCF)cc1,27.0
CHEMBL578219,C=CCN1C2CCC1[C@@H](C(=O)OC)[C@@H](c1ccc(SC)cc1)C2,5.5
CHEMBL575206,C=CCN1C2CCC1[C@@H](C(=O)OC)[C@@H](c1ccc(SCC)cc1)C2,47.0
CHEMBL573361,CCCN1C2CCC1[C@@H](C(=O)OC)[C@@H](c1ccc(SC)cc1)C2,5.7
CHEMBL575648,CCCN1C2CCC1[C@@H](C(=O)OC)[C@@H](c1ccc(SCC)cc1)C2,49.0
CHEMBL574081,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(OC)cc1)N2C,4.3
CHEMBL574008,Fc1ccc(COc2ccc(F)cc2C2CCNCC2)cc1,2.0
CHEMBL573971,Fc1ccc(OCc2ccc(Cl)c(Cl)c2)c(C2CCNCC2)c1,2.0
CHEMBL573898,Cc1ccc(C2CCNCC2)c(Oc2cccc(F)c2)c1,2.0
CHEMBL575700,Fc1cccc(OCc2ccccc2N2CCNCC2)c1,17.0
CHEMBL583332,Cc1ccc(F)c(Oc2ccccc2C2CCNCC2)c1,26.0
CHEMBL575930,Fc1cccc(OCc2ccccc2)c1C1CCNCC1,28.0
CHEMBL574629,Fc1ccc(COc2ccc(Cl)cc2C2CCNCC2)cc1,40.0
CHEMBL573766,Fc1cccc(OCc2ccccc2C2CCNCC2)c1,49.0
CHEMBL575289,c1ccc(N2CCNCC2)c(COc2ccccc2C2CC2)c1,53.0
CHEMBL573897,Fc1ccccc1COc1ccccc1C1CCNCC1,56.0
CHEMBL573769,c1ccc(COc2ccccc2C2CCNCC2)cc1,74.0
CHEMBL574126,O=C1C(Cc2ccccc2N2CCNCC2)SCCN1c1ccc(Cl)c(Cl)c1,81.0
